Year,Date,Time,City,NumberSpectators,Weather,HomeTeam,AwayTeam,HomeFPI,AwayFPI,HomeOdds,AwayOdds,HomeScore,AwayScore,Winner,HomeResult
1950,1950-12-01,18:00,Berkeley,,Rain,Team N,Team F,48.29,40.81,3.37,3.44,6,14,Team F,-1
1950,1950-12-29,17:00,San Jose,,Sunny,Team A,Team N,84.17,42.77,2.04,2.78,0,0,Draw,0
1950,1950-11-07,20:00,Berkeley,,Mist,Team N,Team P,56.52,80.86,2.15,3.04,6,9,Team P,-1
1950,1950-12-01,13:00,Berkeley,38295.0,Rain,Team H,Team N,79.54,75.0,1.85,2.24,1,1,Draw,0
1950,1950-11-12,18:00,Palo Alto,,Sunny,Team N,Team A,43.22,78.98,2.21,2.04,7,9,Team A,-1
1950,1950-11-01,17:00,Stockton,39399.0,Mist,Team J,Team N,52.74,87.78,3.15,2.6,3,21,Team N,-1
1950,1950-11-02,21:00,Berkeley,50986.0,Mist,Team N,Team E,84.81,60.2,2.21,2.08,3,29,Team E,-1
1950,1950-09-18,14:00,Oakland,37880.0,Cloudy,Team J,Team N,46.53,49.57,1.65,3.31,14,0,Team J,1
1950,1950-09-12,21:00,Santa Clara,21735.0,Cloudy,Team N,Team J,55.87,41.23,3.24,1.5,1,15,Team J,-1
1950,1950-11-14,13:00,San Francisco,21555.0,Mist,Team A,Team N,60.59,59.49,2.9,1.45,1,1,Draw,0
1950,1950-10-31,15:00,San Jose,,Sunny,Team N,Team E,80.32,66.14,2.23,1.38,2,0,Team N,1
1950,1950-11-21,18:00,San Francisco,,Mist,Team M,Team N,68.22,75.47,2.81,1.88,7,6,Team M,1
1950,1950-10-20,20:00,San Francisco,23893.0,Rain,Team N,Team A,66.59,86.46,2.72,1.29,4,18,Team A,-1
1950,1950-09-18,15:00,Hill Valley,,Cloudy,Team H,Team N,72.14,71.99,1.53,2.26,9,17,Team N,-1
1950,1950-11-17,14:00,Fresno,20436.0,Rain,Team N,Team J,88.82,40.1,1.31,2.37,4,6,Team J,-1
1950,1950-09-02,21:00,Berkeley,,Cloudy,Team I,Team N,52.13,45.32,2.81,2.47,0,0,Draw,0
1950,1950-11-26,15:00,Santa Clara,27677.0,Mist,Team N,Team E,48.16,61.96,3.17,1.74,4,18,Team E,-1
1950,1950-10-10,18:00,Santa Clara,,Sunny,Team O,Team C,40.88,82.56,2.86,3.19,0,9,Team C,-1
1950,1950-09-10,19:00,San Francisco,36738.0,Mist,Team M,Team O,85.95,54.76,1.42,1.41,9,11,Team O,-1
1950,1950-12-30,16:00,Oakland,47746.0,Cloudy,Team O,Team A,60.98,83.06,2.6,3.24,9,12,Team A,-1
1950,1950-09-30,18:00,Oakland,,Sunny,Team K,Team O,48.61,62.71,3.2,3.03,0,9,Team O,-1
1950,1950-12-02,17:00,San Francisco,,Cloudy,Team O,Team A,41.94,42.99,1.53,2.23,1,14,Team A,-1
1950,1950-12-24,21:00,Fresno,,Rain,Team N,Team O,71.53,41.65,3.16,2.13,0,3,Team O,-1
1950,1950-11-24,15:00,San Jose,44643.0,Sunny,Team O,Team L,74.29,73.81,1.62,2.79,5,10,Team L,-1
1950,1950-09-19,20:00,San Francisco,,Rain,Team B,Team O,66.5,49.74,1.75,3.44,0,0,Draw,0
1950,1950-10-27,15:00,Berkeley,,Mist,Team O,Team F,43.19,80.75,2.75,3.38,0,0,Draw,0
1950,1950-12-23,16:00,Palo Alto,35589.0,Cloudy,Team M,Team O,58.3,88.34,2.51,1.27,4,21,Team O,-1
1950,1950-12-27,20:00,Santa Clara,,Mist,Team O,Team E,73.87,63.35,1.55,1.34,0,0,Draw,0
1950,1950-12-08,15:00,Sacramento,,Sunny,Team L,Team O,46.9,81.81,2.41,2.66,7,5,Team L,1
1950,1950-10-30,15:00,Berkeley,,Mist,Team O,Team L,55.74,47.13,2.98,3.45,6,6,Draw,0
1950,1950-11-29,20:00,Oakland,35711.0,Sunny,Team I,Team O,81.61,45.01,1.89,1.72,7,15,Team O,-1
1950,1950-10-03,13:00,Oakland,20420.0,Sunny,Team O,Team C,58.99,53.41,2.46,1.99,3,6,Team C,-1
1950,1950-11-29,16:00,San Francisco,,Sunny,Team D,Team O,64.38,54.21,2.57,2.04,11,4,Team D,1
1950,1950-10-19,21:00,Santa Clara,17301.0,Cloudy,Team O,Team N,72.5,43.81,3.05,3.36,12,4,Team O,1
1950,1950-12-05,21:00,Palo Alto,,Cloudy,Team P,Team L,42.8,81.2,3.02,2.12,11,6,Team P,1
1950,1950-10-18,13:00,Berkeley,,Sunny,Team N,Team P,62.53,76.3,2.06,2.84,4,22,Team P,-1
1950,1950-09-28,15:00,Hill Valley,27492.0,Cloudy,Team P,Team A,58.74,53.14,1.57,2.95,0,0,Draw,0
1950,1950-11-30,15:00,Oakland,,Sunny,Team C,Team P,70.82,86.83,1.52,1.46,0,7,Team P,-1
1950,1950-09-03,21:00,Fresno,36778.0,Cloudy,Team P,Team F,46.34,66.17,3.37,1.57,0,2,Team F,-1
1950,1950-11-02,21:00,San Francisco,43641.0,Mist,Team D,Team P,40.52,69.85,2.18,2.59,1,17,Team P,-1
1950,1950-11-23,21:00,Fresno,51584.0,Rain,Team P,Team M,43.63,49.88,2.02,2.9,9,18,Team M,-1
1950,1950-11-22,16:00,Fresno,,Rain,Team O,Team P,59.96,48.6,2.11,2.57,7,16,Team P,-1
1950,1950-10-09,14:00,Berkeley,,Cloudy,Team P,Team K,55.87,78.44,1.97,1.6,3,18,Team K,-1
1950,1950-11-19,21:00,Santa Clara,17569.0,Sunny,Team C,Team P,50.04,70.46,2.36,2.82,1,2,Team P,-1
1950,1950-12-13,20:00,Sacramento,,Mist,Team P,Team N,83.03,40.39,2.97,3.41,21,11,Team P,1
1950,1950-11-26,19:00,San Francisco,24455.0,Sunny,Team N,Team P,61.09,52.13,2.83,2.81,14,9,Team N,1
1950,1950-10-28,21:00,Palo Alto,,Mist,Team P,Team K,66.06,64.21,2.53,3.36,3,3,Draw,0
1950,1950-10-30,19:00,Hill Valley,,Sunny,Team J,Team P,60.5,65.8,2.7,2.12,0,0,Draw,0
1950,1950-10-09,12:00,Palo Alto,,Sunny,Team P,Team D,67.85,83.82,1.95,2.11,2,15,Team D,-1
1950,1950-12-04,20:00,San Francisco,33538.0,Cloudy,Team L,Team P,43.19,79.83,1.73,2.07,0,5,Team P,-1
1950,1950-10-17,15:00,Sacramento,27729.0,Sunny,Team P,Team C,44.07,78.85,2.3,2.56,12,2,Team P,1
1951,1951-11-11,19:00,Fresno,,Cloudy,Team A,Team C,47.82,89.17,2.08,1.39,6,10,Team C,-1
1951,1951-09-12,21:00,Hill Valley,17784.0,Rain,Team H,Team A,66.21,84.04,3.32,1.27,10,19,Team A,-1
1951,1951-10-18,14:00,Berkeley,,Sunny,Team A,Team M,42.4,47.55,1.71,1.52,15,8,Team A,1
1951,1951-10-31,14:00,Stockton,,Cloudy,Team G,Team A,69.96,57.88,1.46,2.83,4,0,Team G,1
1951,1951-12-14,13:00,Stockton,22801.0,Mist,Team A,Team H,48.92,64.63,1.35,1.85,6,2,Team A,1
1951,1951-12-02,17:00,Oakland,36190.0,Mist,Team D,Team A,85.63,43.14,3.21,2.04,16,3,Team D,1
1951,1951-10-18,15:00,Stockton,,Mist,Team A,Team B,73.41,40.76,1.6,2.5,3,0,Team A,1
1951,1951-12-21,18:00,Oakland,,Sunny,Team D,Team A,58.69,86.64,1.8,2.57,2,17,Team A,-1
1951,1951-09-19,20:00,Hill Valley,25716.0,Rain,Team A,Team K,63.58,44.18,1.85,3.21,0,6,Team K,-1
1951,1951-11-11,15:00,San Jose,40355.0,Sunny,Team F,Team A,72.35,53.86,2.85,3.34,24,4,Team F,1
1951,1951-10-11,19:00,Sacramento,39009.0,Cloudy,Team A,Team L,66.41,81.15,3.18,2.52,18,5,Team A,1
1951,1951-11-13,15:00,San Francisco,,Cloudy,Team F,Team A,56.88,51.51,1.36,2.72,10,6,Team F,1
1951,1951-10-14,16:00,Fresno,21780.0,Rain,Team A,Team G,72.18,50.14,1.65,3.36,21,0,Team A,1
1951,1951-11-22,21:00,Palo Alto,,Cloudy,Team G,Team A,70.97,89.47,2.57,3.29,4,0,Team G,1
1951,1951-11-30,21:00,Hill Valley,29039.0,Mist,Team A,Team F,70.01,47.17,1.4,2.69,9,0,Team A,1
1951,1951-11-18,13:00,Hill Valley,,Rain,Team K,Team A,42.89,60.88,1.53,3.2,0,16,Team A,-1
1951,1951-09-16,16:00,Stockton,,Cloudy,Team A,Team N,45.75,80.23,1.92,3.42,14,9,Team A,1
1951,1951-11-04,15:00,Berkeley,,Sunny,Team B,Team L,51.18,47.61,3.23,3.1,6,14,Team L,-1
1951,1951-11-15,12:00,Santa Clara,42547.0,Rain,Team K,Team B,51.8,58.01,2.96,1.56,3,5,Team B,-1
1951,1951-11-01,20:00,Stockton,39386.0,Sunny,Team B,Team J,59.43,45.95,1.56,1.71,6,0,Team B,1
1951,1951-11-27,19:00,Hill Valley,,Mist,Team L,Team B,83.89,58.04,2.44,1.5,11,14,Team B,-1
1951,1951-09-25,15:00,Santa Clara,49097.0,Mist,Team B,Team L,52.76,82.29,1.29,1.46,0,0,Draw,0
1951,1951-11-14,20:00,San Francisco,30121.0,Sunny,Team M,Team B,85.6,54.02,1.71,2.77,3,16,Team B,-1
1951,1951-10-16,17:00,Palo Alto,,Cloudy,Team B,Team O,67.55,60.27,3.07,1.75,12,17,Team O,-1
1951,1951-11-07,16:00,San Jose,50621.0,Sunny,Team C,Team B,83.68,76.71,2.99,3.14,13,6,Team C,1
1951,1951-09-23,12:00,Oakland,45312.0,Sunny,Team B,Team O,76.74,60.51,2.4,2.11,8,8,Draw,0
1951,1951-11-07,13:00,Palo Alto,,Sunny,Team A,Team B,72.51,63.15,3.21,3.19,9,9,Draw,0
1951,1951-11-29,21:00,San Jose,,Sunny,Team B,Team O,87.48,54.0,1.64,2.35,14,0,Team B,1
1951,1951-11-06,21:00,San Francisco,,Mist,Team F,Team B,46.08,58.05,3.12,1.93,0,7,Team B,-1
1951,1951-09-30,17:00,Stockton,,Rain,Team B,Team D,75.23,80.11,3.32,3.49,3,8,Team D,-1
1951,1951-11-06,21:00,Sacramento,46749.0,Cloudy,Team F,Team B,46.23,57.76,2.1,1.98,15,7,Team F,1
1951,1951-10-04,18:00,Fresno,32338.0,Rain,Team B,Team D,83.5,83.9,2.18,1.47,3,3,Draw,0
1951,1951-10-20,14:00,Hill Valley,19491.0,Rain,Team C,Team B,87.77,89.73,1.47,2.22,2,2,Draw,0
1951,1951-10-01,14:00,Hill Valley,,Mist,Team B,Team A,61.86,42.5,1.28,3.04,8,0,Team B,1
1951,1951-12-23,15:00,Palo Alto,31599.0,Cloudy,Team C,Team F,58.97,47.8,3.0,3.26,13,0,Team C,1
1951,1951-11-19,21:00,Fresno,36508.0,Sunny,Team H,Team C,55.46,57.47,1.84,1.71,5,0,Team H,1
1951,1951-12-27,20:00,Stockton,20051.0,Mist,Team C,Team O,63.05,86.43,1.93,2.21,0,8,Team O,-1
1951,1951-11-17,21:00,Santa Clara,,Rain,Team N,Team C,58.95,84.24,1.62,1.8,5,5,Draw,0
1951,1951-11-13,21:00,Fresno,38699.0,Cloudy,Team C,Team D,87.6,54.39,2.43,1.98,21,8,Team C,1
1951,1951-10-01,15:00,Santa Clara,17876.0,Mist,Team D,Team C,82.8,56.43,2.53,1.24,3,4,Team C,-1
1951,1951-10-04,15:00,Berkeley,49093.0,Sunny,Team C,Team P,60.38,55.55,3.06,1.35,7,0,Team C,1
1951,1951-09-28,13:00,Hill Valley,,Rain,Team G,Team C,40.75,82.63,1.62,1.61,11,9,Team G,1
1951,1951-09-13,20:00,Stockton,,Mist,Team C,Team I,56.69,57.81,1.24,2.19,3,3,Draw,0
1951,1951-12-20,21:00,Berkeley,24079.0,Cloudy,Team B,Team C,78.7,53.78,2.8,2.67,4,8,Team C,-1
1951,1951-12-29,16:00,Hill Valley,,Rain,Team C,Team L,81.19,70.45,1.47,1.96,5,6,Team L,-1
1951,1951-11-16,19:00,Oakland,45940.0,Rain,Team I,Team C,62.97,45.06,2.91,1.64,19,9,Team I,1
1951,1951-10-23,14:00,Palo Alto,34019.0,Cloudy,Team C,Team M,71.99,48.34,2.39,3.11,2,1,Team C,1
1951,1951-09-10,21:00,Sacramento,,Cloudy,Team P,Team C,45.28,86.61,2.45,2.17,2,10,Team C,-1
1951,1951-10-09,21:00,Hill Valley,43258.0,Rain,Team C,Team L,45.21,89.63,1.27,3.2,9,11,Team L,-1
1951,1951-11-16,21:00,Stockton,,Mist,Team A,Team C,41.96,68.45,2.41,1.21,14,12,Team A,1
1951,1951-10-30,20:00,Santa Clara,,Mist,Team C,Team P,47.12,66.28,2.33,1.56,3,0,Team C,1
1951,1951-11-14,21:00,Berkeley,34214.0,Sunny,Team D,Team K,63.78,75.23,2.08,2.55,9,13,Team K,-1
1951,1951-09-05,12:00,San Francisco,31098.0,Mist,Team F,Team D,74.03,85.19,1.53,1.44,10,16,Team D,-1
1951,1951-11-23,20:00,Stockton,,Cloudy,Team D,Team F,60.98,85.89,1.57,3.13,7,0,Team D,1
1951,1951-10-06,15:00,Stockton,42945.0,Mist,,Team D,62.79,43.59,2.99,3.38,8,11,Team D,-1
1951,1951-11-21,21:00,San Francisco,,Mist,Team D,Team M,40.21,83.01,2.38,2.73,3,6,Team M,-1
1951,1951-10-28,20:00,Berkeley,49217.0,Sunny,Team A,Team D,66.4,53.15,2.06,2.5,2,5,Team D,-1
1951,1951-09-15,21:00,Santa Clara,25308.0,Rain,Team D,Team B,83.61,71.95,2.73,2.38,2,1,Team D,1
1951,1951-10-11,20:00,San Jose,,Sunny,Team M,Team D,44.95,67.82,1.75,2.47,0,5,Team D,-1
1951,1951-09-26,15:00,Sacramento,18150.0,Cloudy,Team D,Team G,57.21,81.03,2.48,2.94,18,17,Team D,1
1951,1951-09-03,20:00,Hill Valley,40944.0,Rain,Team J,Team D,53.48,58.01,1.32,1.86,1,1,Draw,0
1951,1951-09-29,13:00,San Jose,51699.0,Cloudy,Team D,Team K,81.68,88.07,1.87,2.78,0,0,Draw,0
1951,1951-10-01,21:00,Sacramento,26204.0,Sunny,Team A,Team D,59.62,44.31,1.4,2.37,9,4,Team A,1
1951,1951-09-03,21:00,Palo Alto,,Sunny,Team D,Team H,47.02,60.67,3.45,3.36,0,6,Team H,-1
1951,1951-09-04,15:00,Palo Alto,,Cloudy,Team P,Team D,51.53,67.09,2.64,3.02,18,0,Team P,1
1951,1951-09-02,20:00,Oakland,33896.0,Sunny,Team D,Team O,51.57,46.33,1.76,2.13,0,9,Team O,-1
1951,1951-11-29,16:00,Palo Alto,24805.0,Cloudy,Team L,Team D,72.7,78.63,2.31,1.37,15,15,Draw,0
1951,1951-09-15,15:00,Berkeley,22237.0,Rain,Team D,Team E,56.11,78.73,1.28,2.5,13,11,Team D,1
1951,1951-10-13,20:00,San Francisco,,Rain,Team E,Team O,75.22,79.17,2.74,2.76,10,10,Draw,0
1951,1951-10-29,15:00,Oakland,,Mist,Team L,Team E,64.35,81.74,2.4,1.62,0,10,Team E,-1
1951,1951-11-28,12:00,Hill Valley,,Mist,Team E,Team H,73.92,72.16,2.35,2.78,0,0,Draw,0
1951,1951-10-14,15:00,Stockton,,Sunny,Team N,Team E,55.08,85.49,3.14,1.8,0,4,Team E,-1
1951,1951-09-22,15:00,Oakland,26662.0,Sunny,Team E,Team B,45.71,55.14,3.21,2.08,0,13,Team B,-1
1951,1951-11-19,21:00,Santa Clara,33964.0,Rain,Team G,Team E,57.02,82.05,2.92,2.45,0,14,Team E,-1
1951,1951-09-25,21:00,Berkeley,,Mist,Team E,Team N,54.22,60.32,1.52,1.63,1,0,Team E,1
1951,1951-11-12,15:00,Stockton,36531.0,Mist,Team P,Team E,63.09,73.19,2.58,1.31,0,0,Draw,0
1951,1951-12-03,19:00,Santa Clara,18679.0,Rain,Team E,Team G,71.73,89.82,2.44,2.16,12,14,Team G,-1
1951,1951-11-18,16:00,Berkeley,,Cloudy,Team J,Team E,63.68,63.04,2.97,2.39,9,5,Team J,1
1951,1951-11-16,21:00,Fresno,30284.0,Cloudy,Team E,Team M,64.68,63.67,3.15,1.98,9,1,Team E,1
1951,1951-12-30,17:00,Sacramento,,Sunny,Team H,Team E,52.86,85.94,3.06,2.06,0,15,Team E,-1
1951,1951-12-15,21:00,Berkeley,36128.0,Sunny,Team E,Team D,43.72,40.11,2.52,2.79,2,0,Team E,1
1951,1951-11-30,14:00,San Francisco,44932.0,Sunny,Team I,Team E,44.46,71.87,2.1,1.66,13,16,Team E,-1
1951,1951-09-13,21:00,Sacramento,26435.0,Cloudy,Team E,Team G,40.78,45.02,3.28,1.5,0,15,Team G,-1
1951,1951-10-29,15:00,Palo Alto,30296.0,Cloudy,Team G,Team E,43.32,75.21,1.22,3.4,9,10,Team E,-1
1951,1951-11-19,21:00,Stockton,,Mist,Team E,Team N,42.85,87.59,1.4,1.78,6,6,Draw,0
1951,1951-12-10,15:00,Sacramento,30245.0,Cloudy,Team F,Team J,70.69,67.22,3.03,2.56,5,10,Team J,-1
1951,1951-09-10,13:00,San Francisco,46124.0,Mist,Team L,Team F,43.75,59.86,1.21,1.22,10,0,Team L,1
1951,1951-12-02,16:00,San Jose,46899.0,Sunny,Team F,Team D,65.69,60.99,2.74,2.31,25,6,Team F,1
1951,1951-12-12,20:00,Berkeley,46222.0,Sunny,Team L,Team F,63.17,80.84,3.2,1.35,1,0,Team L,1
1951,1951-10-17,15:00,Stockton,43211.0,Mist,Team F,Team I,75.7,86.23,2.4,2.26,5,0,Team F,1
1951,1951-09-18,18:00,Sacramento,43646.0,Cloudy,Team K,Team F,54.84,71.92,2.58,2.14,1,8,Team F,-1
1951,1951-10-16,17:00,Santa Clara,,Rain,Team F,Team G,83.04,47.57,2.47,2.94,21,7,Team F,1
1951,1951-11-12,16:00,Oakland,,Rain,Team A,Team F,81.32,79.83,3.47,3.04,3,3,Draw,0
1951,1951-10-04,18:00,San Francisco,49580.0,Rain,Team F,Team L,55.2,48.52,3.29,1.84,1,7,Team L,-1
1951,1951-09-04,15:00,Fresno,48843.0,Rain,Team J,Team F,56.59,78.14,1.56,2.83,0,11,Team F,-1
1951,1951-09-03,20:00,Fresno,19849.0,Rain,Team F,Team I,43.8,81.14,1.27,2.07,12,6,Team F,1
1951,1951-12-15,12:00,Santa Clara,,Mist,Team H,Team F,81.12,46.63,3.18,3.16,12,0,Team H,1
1951,1951-10-11,21:00,Hill Valley,,Rain,Team F,Team B,82.65,64.3,1.56,3.14,7,8,Team B,-1
1951,1951-12-29,17:00,Hill Valley,26540.0,Rain,Team J,Team F,79.94,67.27,3.34,2.72,12,12,Draw,0
1951,1951-11-05,20:00,Hill Valley,33364.0,Rain,Team F,Team C,58.95,77.52,1.68,3.23,3,12,Team C,-1
1951,1951-12-04,20:00,Hill Valley,21611.0,Mist,Team D,Team F,73.26,77.04,1.27,3.04,0,0,Draw,0
1951,1951-12-05,20:00,Fresno,,Sunny,Team F,Team L,51.98,88.3,1.71,2.4,3,0,Team F,1
1951,1951-09-09,16:00,Berkeley,,Sunny,Team G,Team M,55.22,87.3,2.8,2.48,6,25,Team M,-1
1951,1951-10-10,13:00,Sacramento,,Cloudy,Team J,Team G,64.19,72.34,1.71,2.45,7,8,Team G,-1
1951,1951-09-23,19:00,San Jose,,Cloudy,Team G,Team C,40.64,60.55,1.76,2.64,1,3,Team C,-1
1951,1951-11-05,15:00,San Jose,39687.0,Sunny,Team L,Team G,42.88,51.36,2.27,3.23,2,10,Team G,-1
1951,1951-12-22,15:00,Berkeley,,Cloudy,Team G,Team D,76.73,49.83,1.82,1.35,7,0,Team G,1
1951,1951-09-28,21:00,San Jose,,Cloudy,Team M,Team G,77.3,68.83,2.58,1.62,5,7,Team G,-1
1951,1951-10-25,20:00,Fresno,,Rain,Team G,Team H,42.15,84.21,2.57,2.67,10,22,Team H,-1
1951,1951-10-27,15:00,Palo Alto,,Cloudy,Team H,Team G,69.72,63.85,3.04,3.18,2,2,Draw,0
1951,1951-11-15,15:00,San Francisco,43144.0,Sunny,Team G,Team J,59.59,71.81,2.02,2.92,6,0,Team G,1
1951,1951-12-02,16:00,Oakland,,Mist,Team H,Team G,47.51,68.39,3.29,2.6,10,3,Team H,1
1951,1951-11-09,16:00,Stockton,,Mist,Team G,Team F,50.26,80.32,2.09,1.63,0,0,Draw,0
1951,1951-10-15,15:00,Palo Alto,45074.0,Sunny,Team O,Team G,68.47,81.62,3.32,3.45,1,7,Team G,-1
1951,1951-12-30,14:00,Oakland,,Cloudy,Team G,Team P,65.98,62.08,2.98,1.3,3,1,Team G,1
1951,1951-12-15,16:00,San Jose,20913.0,Cloudy,Team H,Team G,46.5,69.66,1.94,2.87,0,10,Team G,-1
1951,1951-09-03,21:00,Hill Valley,,Rain,Team G,Team K,82.22,66.86,1.96,3.3,5,11,Team K,-1
1951,1951-10-02,20:00,Berkeley,41107.0,Cloudy,Team E,Team G,57.11,55.74,1.37,1.77,2,2,Draw,0
1951,1951-09-09,21:00,Santa Clara,,Rain,Team G,Team C,77.43,43.53,3.29,3.44,0,5,Team C,-1
1951,1951-09-15,19:00,Fresno,,Rain,Team H,Team B,48.26,76.68,2.55,2.07,8,10,Team B,-1
1951,1951-12-07,15:00,San Francisco,20373.0,Mist,Team C,Team H,48.46,80.93,2.37,2.47,0,15,Team H,-1
1951,1951-11-05,17:00,Oakland,,Mist,Team H,Team I,59.47,89.98,2.46,1.94,0,14,Team I,-1
1951,1951-12-02,12:00,Sacramento,48996.0,Cloudy,Team P,Team H,44.99,78.98,2.98,3.28,19,8,Team P,1
1951,1951-11-07,15:00,Fresno,,Mist,Team H,Team N,85.38,76.13,2.99,3.32,15,7,Team H,1
1951,1951-11-15,16:00,Stockton,51850.0,Mist,Team D,Team H,46.05,73.51,1.43,2.82,5,10,Team H,-1
1951,1951-12-07,18:00,Oakland,44350.0,Mist,Team H,Team C,65.45,63.75,2.64,2.35,0,0,Draw,0
1951,1951-12-28,19:00,Oakland,,Cloudy,Team K,Team H,86.21,75.71,1.46,2.97,9,8,Team K,1
1951,1951-09-17,16:00,Berkeley,,Rain,Team H,Team K,50.73,82.47,2.04,2.46,0,7,Team K,-1
1951,1951-09-12,16:00,Stockton,42351.0,Mist,Team E,Team H,65.36,70.46,2.68,2.05,12,8,Team E,1
1951,1951-09-19,15:00,Sacramento,40132.0,Sunny,Team H,Team L,40.9,86.69,3.19,2.82,5,7,Team L,-1
1951,1951-12-28,16:00,Hill Valley,,Rain,Team E,Team H,87.37,67.73,2.22,1.23,7,12,Team H,-1
1951,1951-12-27,21:00,Santa Clara,26817.0,Mist,Team H,Team F,56.24,83.08,1.73,1.33,0,10,Team F,-1
1951,1951-09-04,20:00,Stockton,,Rain,Team A,Team H,44.07,75.87,1.8,1.96,4,2,Team A,1
1951,1951-09-30,15:00,San Francisco,,Mist,Team H,Team N,47.06,50.13,3.17,3.09,1,1,Draw,0
1951,1951-11-09,13:00,Santa Clara,37358.0,Rain,Team B,Team H,42.96,60.98,2.43,1.69,0,7,Team H,-1
1951,1951-09-13,17:00,Sacramento,20267.0,Sunny,Team H,Team E,70.62,80.22,1.9,2.36,4,10,Team E,-1
1951,1951-11-29,19:00,Sacramento,34209.0,Sunny,Team I,Team M,59.17,83.14,3.47,1.84,13,3,Team I,1
1951,1951-11-02,16:00,Santa Clara,,Mist,Team H,Team I,59.46,72.64,1.86,2.25,18,2,Team H,1
1951,1951-10-18,20:00,Palo Alto,,Sunny,Team I,Team K,77.07,82.25,2.55,3.35,7,22,Team K,-1
1951,1951-10-08,20:00,Oakland,28338.0,Sunny,Team M,Team I,48.03,70.42,1.95,2.98,7,0,Team M,1
1951,1951-10-20,20:00,Stockton,,Mist,Team I,Team K,49.32,70.88,1.84,1.61,3,3,Draw,0
1951,1951-09-03,15:00,San Francisco,,Rain,Team O,Team I,41.19,57.1,2.02,2.24,1,0,Team O,1
1951,1951-11-20,15:00,Santa Clara,,Rain,Team I,Team F,71.27,68.81,2.79,2.89,0,0,Draw,0
1951,1951-10-26,12:00,Palo Alto,40548.0,Sunny,Team F,Team I,85.07,40.76,2.54,2.04,6,1,Team F,1
1951,1951-11-21,15:00,Santa Clara,,Rain,Team I,Team B,86.47,40.24,1.61,3.05,24,9,Team I,1
1951,1951-09-24,16:00,Oakland,,Cloudy,Team C,Team I,80.49,59.97,3.27,2.22,1,2,Team I,-1
1951,1951-09-24,21:00,Fresno,34506.0,Mist,Team I,Team P,41.78,62.63,2.51,1.39,17,2,Team I,1
1951,1951-12-11,13:00,Fresno,37463.0,Sunny,Team K,Team I,73.13,41.61,3.27,2.42,0,3,Team I,-1
1951,1951-10-30,16:00,San Jose,,Cloudy,Team I,Team D,82.85,43.35,1.44,1.77,10,2,Team I,1
1951,1951-11-02,19:00,Fresno,22104.0,Rain,Team G,Team I,49.64,69.8,3.05,3.28,17,3,Team G,1
1951,1951-11-15,15:00,Sacramento,,Cloudy,Team I,Team H,81.35,60.49,1.6,3.2,6,4,Team I,1
1951,1951-12-21,20:00,Stockton,,Snow,Team B,Team I,89.63,63.92,2.55,3.02,15,9,Team B,1
1951,1951-09-24,16:00,Stockton,24357.0,Rain,Team I,Team F,84.34,72.12,2.78,2.74,0,0,Draw,0
1951,1951-11-19,15:00,Oakland,,Rain,Team J,Team I,62.06,81.56,1.46,1.45,18,0,Team J,1
1951,1951-11-05,19:00,Palo Alto,,Cloudy,Team M,Team J,87.73,40.25,2.34,3.23,0,4,Team J,-1
1951,1951-10-23,12:00,Fresno,22644.0,Rain,Team J,Team M,63.17,67.75,1.8,3.36,1,1,Draw,0
1951,1951-09-08,20:00,Stockton,19914.0,Rain,Team I,Team J,47.59,87.07,3.12,1.36,24,12,Team I,1
1951,1951-09-20,20:00,San Jose,38352.0,Sunny,Team J,Team D,68.16,64.22,2.15,2.31,4,5,Team D,-1
1951,1951-12-05,13:00,Oakland,,Mist,Team F,Team J,56.49,69.09,3.1,2.74,0,4,Team J,-1
1951,1951-10-02,16:00,Santa Clara,,Rain,Team J,Team C,78.55,79.48,1.8,2.4,2,2,Draw,0
1951,1951-11-06,15:00,Hill Valley,,Rain,Team M,Team J,74.88,67.58,3.26,3.29,4,0,Team M,1
1951,1951-12-02,21:00,Fresno,,Sunny,Team J,Team H,80.46,64.61,2.99,3.05,14,1,Team J,1
1951,1951-09-06,17:00,Berkeley,,Mist,Team K,Team J,51.16,77.56,2.42,2.46,0,6,Team J,-1
1951,1951-12-11,12:00,Palo Alto,24400.0,Sunny,Team J,Team G,80.59,43.18,2.53,2.4,10,0,Team J,1
1951,1951-11-29,15:00,Palo Alto,,Sunny,Team N,Team J,77.18,79.77,2.37,2.91,4,14,Team J,-1
1951,1951-12-24,21:00,Berkeley,,Cloudy,Team J,Team D,78.9,65.93,2.07,2.23,0,8,Team D,-1
1951,1951-10-12,16:00,Sacramento,34101.0,Sunny,Team M,Team J,82.73,49.28,2.22,1.88,15,2,Team M,1
1951,1951-12-23,20:00,Santa Clara,,Rain,Team J,Team D,45.87,57.19,1.48,3.28,0,2,Team D,-1
1951,1951-11-27,20:00,Sacramento,22486.0,Sunny,Team P,Team J,76.53,86.7,2.66,3.08,6,11,Team J,-1
1951,1951-09-25,21:00,San Jose,,Cloudy,Team J,Team G,62.46,68.59,3.17,2.79,6,16,Team G,-1
1951,1951-10-20,18:00,Santa Clara,38364.0,Mist,Team K,Team N,69.31,81.59,2.33,3.34,15,12,Team K,1
1951,1951-11-11,21:00,Santa Clara,40576.0,Rain,Team I,Team K,78.33,69.68,2.65,3.4,19,8,Team I,1
